Id,Prediction
2997,1
2998,1
2999,0
3000,1
3001,0
3002,1
3003,1
3004,1
3005,0
3006,1
3007,1
3008,1
3009,0
3010,1
3011,0
3012,1
3013,0
3014,0
3015,0
3016,1
3017,0
3018,1
3019,1
3020,1
3021,0
3022,0
3023,0
3024,0
3025,1
3026,0
3027,1
3028,1
3029,1
3030,1
3031,0
3032,1
3033,1
3034,1
3035,0
3036,1
3037,1
3038,0
3039,0
3040,0
3041,1
3042,0
3043,1
3044,0
3045,1
3046,0
3047,0
3048,1
3049,0
3050,0
3051,1
3052,1
3053,0
3054,1
3055,0
3056,1
3057,0
3058,0
3059,1
3060,1
3061,0
3062,0
3063,0
3064,1
3065,1
3066,0
3067,0
3068,0
3069,1
3070,0
3071,1
3072,0
3073,1
3074,0
3075,0
3076,0
3077,1
3078,0
3079,0
3080,0
3081,0
3082,1
3083,1
3084,0
3085,0
3086,0
3087,1
3088,0
3089,0
3090,1
3091,0
3092,1
3093,1
3094,1
3095,0
3096,0
3097,1
3098,0
3099,0
3100,1
3101,1
3102,0
3103,0
3104,1
3105,1
3106,1
3107,1
3108,0
3109,1
3110,1
3111,0
3112,1
3113,0
3114,1
3115,0
3116,0
3117,0
3118,1
3119,0
3120,0
3121,0
3122,0
3123,0
3124,1
3125,1
3126,0
3127,1
3128,1
3129,1
3130,0
3131,1
3132,0
3133,0
3134,0
3135,0
3136,0
3137,1
3138,0
3139,1
3140,1
3141,0
3142,0
3143,1
3144,0
3145,1
3146,1
3147,1
3148,0
3149,1
3150,1
3151,1
3152,0
3153,0
3154,0
3155,1
3156,0
3157,1
3158,1
3159,0
3160,1
3161,0
3162,1
3163,1
3164,1
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,1
3173,0
3174,0
3175,1
3176,1
3177,1
3178,0
3179,1
3180,0
3181,1
3182,0
3183,1
3184,1
3185,0
3186,1
3187,1
3188,0
3189,0
3190,0
3191,1
3192,1
3193,1
3194,1
3195,0
3196,1
3197,0
3198,1
3199,1
3200,1
3201,0
3202,0
3203,1
3204,0
3205,0
3206,0
3207,1
3208,1
3209,0
3210,1
3211,1
3212,0
3213,1
3214,0
3215,0
3216,0
3217,1
3218,1
3219,0
3220,1
3221,1
3222,0
3223,0
3224,1
3225,0
3226,1
3227,0
3228,1
3229,0
3230,1
3231,1
3232,1
3233,1
3234,1
3235,0
3236,0
3237,0
3238,0
3239,0
3240,1
3241,0
3242,1
3243,0
3244,1
3245,0
3246,0
3247,1
3248,0
3249,1
3250,1
3251,1
3252,0
3253,1
3254,0
3255,1
3256,1
3257,1
3258,0
3259,1
3260,0
3261,0
3262,0
3263,0
3264,1
3265,0
3266,1
3267,0
3268,0
3269,1
3270,1
3271,0
3272,1
3273,1
3274,1
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,1
3282,1
3283,0
3284,0
3285,1
3286,1
3287,0
3288,1
3289,1
3290,0
3291,1
3292,1
3293,1
3294,1
3295,0
3296,0
3297,0
3298,0
3299,1
3300,1
3301,0
3302,1
3303,0
3304,0
3305,0
3306,1
3307,1
3308,0
3309,1
3310,1
3311,0
3312,0
3313,0
3314,1
3315,0
3316,0
3317,1
3318,1
3319,1
3320,0
3321,0
3322,1
3323,0
3324,1
3325,1
3326,1
3327,1
3328,0
3329,1
3330,0
3331,0
3332,1
3333,0
3334,1
3335,1
3336,0
3337,1
3338,1
3339,1
3340,1
3341,1
3342,1
3343,1
3344,0
3345,0
3346,0
3347,1
3348,0
3349,1
3350,0
3351,1
3352,1
3353,1
3354,1
3355,1
3356,1
3357,0
3358,1
3359,0
3360,1
3361,1
3362,0
3363,1
3364,1
3365,0
3366,1
3367,0
3368,1
3369,0
3370,0
3371,1
3372,0
3373,1
3374,1
3375,0
3376,0
3377,1
3378,1
3379,1
3380,1
3381,0
3382,1
3383,1
3384,1
3385,0
3386,1
3387,1
3388,1
3389,1
3390,0
3391,1
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,0
3405,1
3406,0
3407,0
3408,1
3409,0
3410,0
3411,0
3412,0
3413,1
3414,1
3415,1
3416,0
3417,1
3418,1
3419,1
3420,0
3421,1
3422,1
3423,1
3424,1
3425,1
3426,0
3427,1
3428,0
3429,0
3430,1
3431,1
3432,1
3433,1
3434,0
3435,0
3436,1
3437,1
3438,0
3439,1
3440,1
3441,0
3442,1
3443,1
3444,1
3445,1
3446,0
3447,0
3448,1
3449,0
3450,1
3451,1
3452,0
3453,0
3454,0
3455,0
3456,1
3457,1
3458,0
3459,0
3460,1
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,1
3469,0
3470,1
3471,0
3472,0
3473,0
3474,1
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,1
3482,0
3483,0
3484,1
3485,0
3486,1
3487,1
3488,0
3489,0
3490,0
3491,1
3492,0
3493,0
3494,0
3495,0
3496,1
3497,1
3498,1
3499,1
3500,0
3501,0
3502,1
3503,1
3504,0
3505,1
3506,0
3507,1
3508,1
3509,1
3510,1
3511,1
3512,0
3513,0
3514,0
3515,0
3516,1
3517,0
3518,0
3519,0
3520,1
3521,0
3522,1
3523,1
3524,0
3525,0
3526,0
3527,1
3528,1
3529,1
3530,0
3531,0
3532,0
3533,1
3534,1
3535,0
3536,1
3537,0
3538,0
3539,0
3540,0
3541,1
3542,0
3543,0
3544,1
3545,1
3546,1
3547,1
3548,0
3549,1
3550,1
3551,0
3552,1
3553,0
3554,0
3555,0
3556,1
3557,0
3558,0
3559,1
3560,1
3561,0
3562,0
3563,0
3564,0
3565,0
3566,0
3567,1
3568,1
3569,0
3570,0
3571,0
3572,0
3573,1
3574,0
3575,0
3576,0
3577,1
3578,1
3579,0
3580,1
3581,1
3582,0
3583,0
3584,1
3585,0
3586,1
3587,1
3588,1
3589,0
3590,1
3591,1
3592,0
3593,0
3594,1
3595,0
3596,0
3597,1
3598,1
3599,1
3600,0
3601,0
3602,1
3603,0
3604,0
3605,1
3606,0
3607,1
3608,0
3609,0
3610,0
3611,0
3612,0
3613,1
3614,0
3615,1
3616,0
3617,1
3618,0
3619,1
3620,0
3621,1
3622,0
3623,0
3624,0
3625,1
3626,0
3627,0
3628,1
3629,0
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,0
3637,1
3638,0
3639,1
3640,0
3641,1
3642,1
3643,0
3644,1
3645,0
3646,0
3647,0
3648,1
3649,0
3650,0
3651,0
3652,1
3653,0
3654,1
3655,0
3656,0
3657,1
3658,0
3659,0
3660,1
3661,1
3662,1
3663,0
3664,1
3665,0
3666,1
3667,1
3668,1
3669,0
3670,0
3671,1
3672,1
3673,0
3674,0
3675,0
3676,1
3677,0
3678,0
3679,0
3680,1
3681,0
3682,1
3683,1
3684,0
3685,0
3686,1
3687,0
3688,0
3689,0
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,0
3697,1
3698,0
3699,1
3700,1
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,1
3708,0
3709,0
3710,1
3711,1
3712,1
3713,0
3714,1
3715,1
3716,1
3717,1
3718,1
3719,0
3720,1
3721,0
3722,0
3723,1
3724,1
3725,0
3726,0
3727,1
3728,1
3729,0
3730,0
3731,0
3732,0
3733,1
3734,1
3735,0
3736,1
3737,0
3738,0
3739,1
3740,0
3741,1
3742,0
3743,1
3744,1
3745,1
3746,1
3747,0
3748,0
3749,0
3750,1
3751,1
3752,0
3753,1
3754,0
3755,1
3756,1
3757,1
3758,1
3759,0
3760,0
3761,1
3762,0
3763,1
3764,1
3765,1
3766,1
3767,1
3768,1
3769,1
3770,1
3771,0
3772,0
3773,1
3774,1
3775,0
3776,1
3777,1
3778,1
3779,0
3780,1
3781,0
3782,1
3783,0
3784,0
3785,1
3786,0
3787,1
3788,1
3789,1
3790,0
3791,0
3792,1
3793,1
3794,0
3795,1
3796,1
3797,1
3798,1
3799,0
3800,0
3801,1
3802,0
3803,0
3804,1
3805,1
3806,1
3807,1
3808,0
3809,1
3810,1
3811,0
3812,1
3813,0
3814,0
3815,0
3816,0
3817,1
3818,0
3819,0
3820,1
3821,0
3822,0
3823,1
3824,1
3825,1
3826,1
3827,1
3828,0
3829,1
3830,1
3831,1
3832,0
3833,1
3834,1
3835,0
3836,1
3837,1
3838,0
3839,1
3840,1
3841,0
3842,0
3843,1
3844,1
3845,1
3846,1
3847,0
3848,0
3849,0
3850,1
3851,0
3852,0
3853,0
3854,0
3855,0
3856,1
3857,0
3858,1
3859,1
3860,1
3861,0
3862,0
3863,1
3864,0
3865,1
3866,1
3867,1
3868,0
3869,1
3870,0
3871,1
3872,0
3873,0
3874,0
3875,0
3876,0
3877,1
3878,0
3879,1
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3886,0
3887,0
3888,0
3889,1
3890,1
3891,0
3892,1
3893,1
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,1
3901,1
3902,0
3903,1
3904,0
3905,1
3906,1
3907,0
3908,0
3909,1
3910,0
3911,1
3912,1
3913,1
3914,0
3915,0
3916,0
3917,1
3918,1
3919,0
3920,1
3921,1
3922,1
3923,1
3924,1
3925,0
3926,1
3927,0
3928,0
3929,0
3930,0
3931,0
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3938,1
3939,0
3940,1
3941,1
3942,1
3943,0
3944,0
3945,1
3946,1
3947,0
3948,0
3949,0
3950,0
3951,0
3952,1
3953,0
3954,0
3955,0
3956,1
3957,0
3958,1
3959,1
3960,1
3961,1
3962,0
3963,0
3964,1
3965,1
3966,1
3967,0
3968,0
3969,1
3970,0
3971,0
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,0
3979,0
3980,0
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,1
3988,1
3989,0
3990,0
3991,0
3992,1
3993,0
3994,1
3995,0
3996,0
3997,0
3998,1
3999,0
4000,1
4001,1
4002,0
4003,1
4004,1
4005,0
4006,0
4007,1
4008,0
4009,1
4010,1
4011,1
4012,1
4013,0
4014,0
4015,1
4016,1
4017,0
4018,0
4019,0
4020,0
4021,1
4022,1
4023,1
4024,0
4025,1
4026,1
4027,0
4028,0
4029,1
4030,1
4031,1
4032,0
4033,1
4034,1
4035,0
4036,0
4037,0
4038,1
4039,1
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,1
4047,1
4048,0
4049,0
4050,0
4051,1
4052,0
4053,1
4054,0
4055,1
4056,1
4057,1
4058,1
4059,1
4060,0
4061,0
4062,1
4063,0
4064,0
4065,1
4066,0
4067,1
4068,1
4069,0
4070,0
4071,0
4072,1
4073,0
4074,1
4075,1
4076,1
4077,1
4078,1
4079,0
4080,1
4081,1
4082,1
4083,1
4084,1
4085,1
4086,1
4087,0
4088,1
4089,0
4090,1
4091,0
4092,0
4093,1
4094,1
4095,0
4096,1
4097,1
4098,1
4099,0
4100,0
4101,1
4102,0
4103,1
4104,0
4105,0
4106,1
4107,1
4108,0
4109,1
4110,0
4111,0
4112,1
4113,1
4114,0
4115,1
4116,0
4117,1
4118,1
4119,1
4120,0
4121,1
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,1
4129,1
4130,0
4131,0
4132,0
4133,0
4134,0
4135,1
4136,1
4137,1
4138,0
4139,1
4140,1
4141,1
4142,1
4143,0
4144,1
4145,0
4146,0
4147,1
4148,1
4149,1
4150,0
4151,1
4152,1
4153,0
4154,0
4155,1
4156,0
4157,0
4158,1
4159,1
4160,1
4161,1
4162,0
4163,0
4164,1
4165,1
4166,0
4167,1
4168,0
4169,0
4170,1
4171,0
4172,1
4173,0
4174,1
4175,0
4176,1
4177,0
4178,0
4179,0
4180,0
4181,0
4182,1
4183,1
4184,1
4185,1
4186,0
4187,1
4188,0
4189,0
4190,0
4191,0
4192,1
4193,0
4194,1
4195,1
4196,0
4197,0
4198,1
4199,0
4200,0
4201,0
4202,0
4203,0
4204,1
4205,0
4206,0
4207,1
4208,0
4209,1
4210,0
4211,1
4212,1
4213,1
4214,1
4215,1
4216,1
4217,0
4218,1
4219,0
4220,1
4221,0
4222,0
4223,0
4224,1
4225,0
4226,1
4227,1
4228,1
4229,0
4230,1
4231,1
4232,0
4233,1
4234,1
4235,0
4236,0
4237,1
4238,0
4239,0
4240,0
4241,1
4242,0
4243,1
4244,0
4245,0
4246,0
4247,1
4248,1
4249,1
4250,0
4251,0
4252,0
4253,1
4254,1
4255,0
4256,0
4257,1
4258,1
4259,0
4260,0
4261,1
4262,0
4263,0
4264,0
4265,1
4266,0
4267,1
4268,1
4269,0
4270,1
4271,0
4272,1
4273,0
4274,1
4275,0
4276,1
4277,0
4278,1
4279,0
4280,1
4281,1
4282,1
4283,0
4284,0
4285,1
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,1
4296,0
4297,1
4298,1
4299,1
4300,1
4301,0
4302,1
4303,1
4304,1
4305,1
4306,0
4307,1
4308,1
4309,0
4310,1
4311,0
4312,0
4313,0
4314,1
4315,1
4316,1
4317,0
4318,1
4319,0
4320,1
4321,1
4322,1
4323,1
4324,1
4325,1
4326,1
4327,0
4328,0
4329,0
4330,1
4331,1
4332,0
4333,0
4334,0
4335,1
4336,1
4337,0
4338,0
4339,0
4340,1
4341,1
4342,0
4343,0
4344,1
4345,0
4346,1
4347,0
4348,1
4349,0
4350,1
4351,0
4352,1
4353,1
4354,1
4355,1
4356,1
4357,1
4358,1
4359,1
4360,1
4361,1
4362,1
4363,0
4364,0
4365,0
4366,0
4367,1
4368,1
4369,0
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,0
4378,1
4379,0
4380,1
4381,1
4382,1
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,1
4390,0
4391,1
4392,0
4393,1
4394,0
4395,1
4396,0
4397,1
4398,1
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,1
4406,0
4407,1
4408,1
4409,1
4410,0
4411,0
4412,0
4413,1
4414,0
4415,1
4416,0
4417,1
4418,0
4419,1
4420,1
4421,1
4422,0
4423,1
4424,0
4425,0
4426,1
4427,0
4428,0
4429,0
4430,0
4431,0
4432,0
4433,0
4434,0
4435,1
4436,1
4437,0
4438,1
4439,1
4440,1
4441,1
4442,1
4443,0
4444,0
4445,0
4446,1
4447,0
4448,1
4449,0
4450,1
4451,0
4452,1
4453,0
4454,0
4455,0
4456,1
4457,1
4458,0
4459,0
4460,0
4461,1
4462,0
4463,1
4464,0
4465,0
4466,0
4467,0
4468,0
4469,1
4470,1
4471,0
4472,0
4473,1
4474,1
4475,0
4476,1
4477,1
4478,1
4479,0
4480,1
4481,0
4482,0
4483,1
4484,0
4485,0
4486,0
4487,1
4488,1
4489,1
4490,1
4491,1
4492,1
4493,1
4494,1
4495,0
4496,0
4497,1
4498,0
4499,0
4500,1
4501,1
4502,0
4503,1
4504,0
4505,0
4506,1
4507,0
4508,1
4509,1
4510,0
4511,0
4512,1
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0
4520,1
4521,0
4522,1
4523,0
4524,0
4525,0
4526,1
4527,0
4528,1
4529,1
4530,1
4531,0
4532,0
4533,0
4534,0
4535,0
4536,1
4537,1
4538,1
4539,0
4540,0
4541,1
4542,1
4543,0
4544,1
4545,1
4546,0
4547,0
4548,0
4549,0
4550,0
4551,1
4552,0
4553,1
4554,1
4555,1
4556,1
4557,1
4558,0
4559,0
4560,0
4561,1
4562,1
4563,1
4564,1
4565,0
4566,1
4567,1
4568,0
4569,1
4570,1
4571,0
4572,0
4573,1
4574,0
4575,1
4576,0
4577,0
4578,1
4579,1
4580,1
4581,0
4582,1
4583,1
4584,1
4585,1
4586,1
4587,1
4588,1
4589,0
4590,1
4591,1
4592,1
4593,0
4594,0
4595,0
4596,1
4597,1
4598,1
4599,1
4600,1
4601,0
4602,0
4603,1
4604,0
4605,1
4606,1
4607,1
4608,1
4609,0
4610,1
4611,1
4612,1
4613,0
4614,0
4615,1
4616,1
4617,1
4618,0
4619,0
4620,1
4621,0
4622,0
4623,1
4624,1
4625,0
4626,1
4627,0
4628,1
4629,1
4630,1
4631,1
4632,0
4633,1
4634,1
4635,1
4636,0
4637,1
4638,1
4639,0
4640,1
4641,0
4642,1
4643,1
4644,1
4645,1
4646,1
4647,0
4648,0
4649,0
4650,1
4651,1
4652,1
4653,0
4654,1
4655,1
4656,0
4657,1
4658,1
4659,0
4660,0
4661,0
4662,1
4663,1
4664,1
4665,1
4666,1
4667,0
4668,1
4669,0
4670,0
4671,1
4672,1
4673,1
4674,1
4675,0
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,0
4684,1
4685,1
4686,0
4687,1
4688,1
4689,0
4690,0
4691,1
4692,1
4693,0
4694,1
4695,1
4696,1
4697,1
4698,1
4699,0
4700,0
4701,1
4702,0
4703,1
4704,1
4705,0
4706,0
4707,0
4708,1
4709,0
4710,0
4711,1
4712,0
4713,1
4714,0
4715,0
4716,0
4717,0
4718,1
4719,1
4720,1
4721,0
4722,1
4723,1
4724,1
4725,0
4726,0
4727,1
4728,0
4729,1
4730,0
4731,1
4732,1
4733,1
4734,0
4735,0
4736,1
4737,0
4738,1
4739,0
4740,0
4741,0
4742,1
4743,1
4744,0
4745,0
4746,1
4747,1
4748,1
4749,0
4750,1
4751,1
4752,0
4753,1
4754,1
4755,0
4756,1
4757,0
4758,0
4759,0
4760,1
4761,1
4762,0
4763,0
4764,1
4765,0
4766,1
4767,0
4768,0
4769,1
4770,1
4771,0
4772,1
4773,1
4774,1
4775,0
4776,0
4777,0
4778,0
4779,1
4780,0
4781,1
4782,0
4783,0
4784,0
4785,0
4786,1
4787,1
4788,1
4789,1
4790,0
4791,1
4792,1
4793,1
4794,0
4795,1
4796,1
4797,0
4798,1
4799,1
4800,0
